,foreigns,EU,length of residence 0-10 years,name,year,Permanent resident population
803,0.1598559135773757,0.1440914471085999,0.4826163259756422,Val-de-Ruz,2010,10700.420701024328
804,0.2190787756028775,0.190158792566693,0.3909611621306422,Val-de-Travers,2010,7620.23709961988
805,0.0990675752073002,0.0759047324168328,0.3830785132860437,Vechigen,2010,3169.2491486105555
806,0.4591525566342871,0.3460409320264666,0.560849350888484,Vernier,2010,28754.931497029236
807,0.4156675033331659,0.257303017615946,0.6366501166225261,Versoix,2010,11259.746719229612
808,0.4424187292023527,0.3545584310926755,0.4943880245438292,Vevey,2010,17391.81432825597
809,0.265604003243192,0.2114714970718576,0.5584137938383149,Veyrier,2010,5914.583000723078
810,0.3319646699894139,0.2680310753967082,0.5335328691583637,Villars-sur-Glâne,2010,9074.878006957564
811,0.4046252846244932,0.3451287842580888,0.5080591122490925,Villeneuve (VD),2010,4395.297545139959
812,0.2495046659717364,0.220156347561598,0.3974340365570819,Villmergen,2010,4274.221402054114
813,0.1663250370173861,0.1470998792733894,0.3558947225430858,Vilters-Wangs,2010,2933.3907397558687
814,0.2215014477854749,0.1989994034183219,0.3551242694311178,Visp,2010,6015.143375812517
815,0.2505691948501379,0.217264314470641,0.4949520407041599,Volketswil,2010,15217.97271442527
816,0.2762677959217974,0.2424242031123605,0.4320669488843769,Vétroz,2010,3393.8841219555115
817,0.2766414349904115,0.2474466561396323,0.4028305012460312,Wald (ZH),2010,6302.271369400803
818,0.2075358234820356,0.1868825626746629,0.3891910917379922,Walenstadt,2010,4232.490147820473
819,0.2969932623673546,0.2426584847162184,0.494593776678582,Wallisellen,2010,12048.980635674388
820,0.1754109409141847,0.150842821053954,0.3972284378134394,Wangen (SZ),2010,3959.645385203595
821,0.2353988854003312,0.2042057261324933,0.437152869251127,Wangen bei Olten,2010,3215.564651753544
822,0.2655900683534001,0.2285657587032991,0.5156742448364204,Wangen-Brüttisellen,2010,6674.367243383735
823,0.2793664055135889,0.2496945078663169,0.3368476821121486,Wartau,2010,3554.730730081465
824,0.246181999954882,0.2131543902360302,0.3292606556855542,Wattwil,2010,5896.06117456203
825,0.2052641678330482,0.1812039170393194,0.414915618608023,Weinfelden,2010,7509.554334119624
826,0.27271489116067,0.2370506313931882,0.4263922635065947,Wettingen,2010,16948.232011359065
827,0.140836607142683,0.1121768785658957,0.4748072050481079,Wettswil am Albis,2010,3632.427572697447
828,0.2498833919690724,0.2197736007640199,0.4681559314555263,Wetzikon (ZH),2010,19184.832463529765
829,0.2950993059768781,0.273090995791534,0.3970127449446693,Widnau,2010,6588.034263508697
830,0.0998268549404909,0.0843879784414873,0.4428457112660315,Wiesendangen,2010,4208.472785864616
831,0.271391641430253,0.2423268313535482,0.4384282543187918,Wil (SG),2010,18446.597885681254
832,0.1070078696809748,0.0958497841244971,0.3377708622089593,Willisau,2010,5584.437906486189
833,0.2862824429814853,0.2493418002528819,0.3921055249711032,Windisch,2010,4279.65339619304
834,0.2410392685951888,0.2054107490245798,0.3773240190824727,Winterthur,2010,85133.9735037871
835,0.2505305605176565,0.2218749194010495,0.4036965427247809,Wittenbach,2010,7034.432548534236
836,0.3520826824951262,0.3178911302598113,0.3904553848486985,Wohlen (AG),2010,11059.031066120622
837,0.1077180618123529,0.0837394042236876,0.3785715671732015,Wohlen bei Bern,2010,6764.613623686054
838,0.2257714999775158,0.1931252744716613,0.4934830638194173,Wollerau,2010,6142.630025145723
839,0.1616533230823798,0.1207841422173328,0.4118996068073307,Worb,2010,8952.994930829898
840,0.2330241342230104,0.195762297628892,0.4112574880150035,Wädenswil,2010,16605.454054996826
841,0.2157699214350038,0.1941949953780546,0.4079013246901004,Wünnewil-Flamatt,2010,3855.037264811988
842,0.1521141741605853,0.1280067858017964,0.4223136339035719,Würenlos,2010,4431.515073253066
843,0.3626063926958902,0.2960889958996128,0.4179773485859309,Yverdon-les-Bains,2010,22776.945032703574
844,0.2192389281612783,0.1866860166077575,0.4884059376341584,Zell (ZH),2010,4052.349150492946
845,0.3893996755002704,0.3686677483324319,0.3428571428571428,Zermatt,2010,5458.0
846,0.1850511768667799,0.1577140697758618,0.4776262379728017,Zofingen,2010,8601.823737852757
847,0.2017522503622631,0.1521350068587708,0.4505863419835416,Zollikofen,2010,8007.173800189692
848,0.2250912915538268,0.186293736796912,0.4625360297061452,Zollikon,2010,10547.09461954665
849,0.4103159835276376,0.3437635940282743,0.3815006807722207,Zuchwil,2010,6520.433529673855
850,0.2999673519190301,0.2511615220969763,0.4841852150213272,Zug,2010,24927.723050710905
851,0.2369105197371436,0.1778162919446221,0.4767361831665468,Zumikon,2010,3814.081059783499
852,0.146932889490111,0.1215611761246459,0.4253076127227125,Zuzwil (SG),2010,3515.326323576832
853,0.3137050983494582,0.2514772130961286,0.4032456574685675,Zürich,2010,353784.4830153983
854,0.2130177707281315,0.1937152850157462,0.4009710662927616,Aadorf,2023,7206.837903024176
855,0.2541886715853037,0.1886038270988722,0.4882007181653104,Aarau,2023,19309.61039240002
856,0.16907999820857,0.1456866745119223,0.4410629234614271,Aarberg,2023,3496.3317211520825
857,0.4811375310743352,0.4263132089330788,0.5160788279050933,Aarburg,2023,6881.445963329828
858,0.2041053209705191,0.1711804929744483,0.4261600941109615,Aarwangen,2023,3076.618693534052
859,0.1626717144386787,0.1288439406748204,0.3823667994280302,Adligenswil,2023,4894.558858319959
860,0.4156872255254237,0.3384962958000719,0.4566648416992534,Adliswil,2023,16297.718036469596
861,0.2880153691257361,0.231441521867602,0.4181962134554767,Aesch (BL),2023,8560.790070333293
862,0.3308760388734553,0.2734839640582687,0.4528119557492019,Affoltern am Albis,2023,11621.933124707844
863,0.4411058462998063,0.3468880508134532,0.4633697688767598,Aigle,2023,10220.790310641358
864,0.3124947022398427,0.2456434373655077,0.4187197119388615,Allschwil,2023,19639.226761069964
865,0.2001273097866976,0.1741301522127042,0.372044104509883,Alpnach,2023,5138.84374968199
866,0.2155165386020562,0.1597842139595557,0.4024084189100107,Altdorf (UR),2023,7951.683129248668
867,0.2652364131961485,0.2252810401451233,0.4632401060693734,Altendorf,2023,6689.136796409253
868,0.3550234144159271,0.3334493861368584,0.3956305900930805,Altstätten,2023,9031.56535204457
869,0.3752960918719102,0.3392983826294117,0.4189652867436783,Amriswil,2023,12131.754216692165
870,0.24888312564502,0.1938774394100013,0.4144601214743285,Appenzell,2023,5181.502953147732
871,0.2895612333548784,0.2551210721560304,0.4513450516175122,Arbedo-Castione,2023,4429.719996598904
872,0.3791090353550388,0.3281349885687436,0.4434552271185363,Arbon,2023,13161.034097043326
873,0.2382782720419442,0.1965369689597831,0.4266179986570976,Arlesheim,2023,7582.864805279545
874,0.3223353653085948,0.2787149604266594,0.3559553782040353,Arth,2023,10588.979345076932
875,0.3089870853961253,0.2799135806207286,0.4332640672177058,Ascona,2023,4685.780885651965
876,0.4043453964504576,0.3586786560825425,0.4935458417011726,Au (SG),2023,6988.226169343045
877,0.326432484958323,0.2705747934777312,0.4063136869549492,Baar,2023,23469.65408886452
878,0.3454855209157892,0.3022505545055694,0.4612794563977289,Bad Ragaz,2023,5574.443860537075
879,0.2935735045674466,0.2378153306655503,0.4893052068876142,Baden,2023,17920.294729176945
880,0.2770152977680906,0.2484345074335892,0.4533427714927772,Balgach,2023,4029.161205649321
881,0.391845930676969,0.3157779604476716,0.4161523463614319,Balsthal,2023,4616.432714497176
