,Financials - Number of employees,Financials - Number of workplaces,Number of workplaces,Materials - Number of employees,Materials - Number of workplaces,Consumer Staples - Number of employees,Consumer Staples - Number of workplaces,Communication Services - Number of employees,Communication Services - Number of workplaces,Industrials - Number of employees,Industrials - Number of workplaces,Consumer Discretionary - Number of employees,Consumer Discretionary - Number of workplaces,Energy - Number of employees,Energy - Number of workplaces,Utilities - Number of employees,Utilities - Number of workplaces,Real Estate - Number of employees,Real Estate - Number of workplaces,Information Technology - Number of employees,Information Technology - Number of workplaces,Health Care - Number of employees,Health Care - Number of workplaces,Number of employees,Number of workplaces with <50 employees,Number of workplaces with ≥50 and <250 employees,Number of workplaces with ≥250 employees,name,year
1705,0.028018013950049814,0.02846519558691426,2465.231047730186,0.3457325910362663,0.4028051310112879,0.18354384425817627,0.19704685409973882,0.014267216767673485,0.024338489512065752,0.04373198071885186,0.03171032752185635,0.12456151166656143,0.1211890741264853,0.0,0.0,0.004012654715908168,0.00486769790241315,0.06620408500775336,0.03839755820827153,0.05019228491302735,0.06212519939280971,0.13973581696573203,0.08905447263815701,4485.8083424519455,0.9075137398541503,0.00811282983735525,0.00162256596747105,Unterägeri,2022
1706,0.011639037985457007,0.012741060054865003,2197.6193408890317,0.5260783902201138,0.4414465970321013,0.12919517938562655,0.16309979692319884,0.01786246148592119,0.03658396387935021,0.031065286336520313,0.046103533152524794,0.07450852846130553,0.12393505330791134,0.0,0.0,0.003513671844666266,0.0036403028728185724,0.0448350842977876,0.03485118429383963,0.10182005727299771,0.053816877353672035,0.05948230270960406,0.08378163112971829,9107.281901858825,0.9424605958111197,0.03751773838837808,0.007280605745637145,Urdorf,2022
1707,0.008306300754591326,0.007297278214370843,1096.2991631928267,0.4938228853394146,0.3638753388676734,0.10920241775633135,0.19273427377685623,0.03299026292028591,0.03846564782337664,0.05317795182215356,0.05114158966778004,0.09043658780574416,0.14143481073193934,0.000956282015767428,0.0036755073713303794,0.0009492915148104372,0.0036486391071854215,0.03915827498593053,0.029189112857483372,0.05518076788548032,0.059057825623492065,0.1158189771994906,0.10947997595851212,4213.668759905386,0.9009004146314148,0.0455350993961651,0.005400069217125462,Urtenen-Schönbühl,2022
1708,0.02840627213796716,0.02772980614845925,8077.950448003622,0.33677908377096943,0.41812907099708574,0.1429187788977355,0.14733953353457985,0.017726606256261688,0.041707551727399664,0.02837203724006115,0.022288111891467843,0.09903337727311798,0.12929054956260355,0.0021817649541905665,0.0004957477477236639,0.001903034571334401,0.001980700439175661,0.09640494645515979,0.03713813323454364,0.08865407388440985,0.04964267069273817,0.15762002455879248,0.12425812402422304,21544.537665046697,0.9462068623058525,0.022257591896959982,0.002475875548969576,Uster,2022
1709,0.03912638580964344,0.022002210439613583,1636.1992400174613,0.2807273470430201,0.38173924669703396,0.13594534690373258,0.17143290661177554,0.015030257963460589,0.0317809706349974,0.07975734236039524,0.04663642045476719,0.10500669211466965,0.15474710075936304,0.013837380347312923,0.009778760195383816,0.0,0.0,0.03841065923995484,0.048893800976919075,0.016461711102837787,0.019557520390767632,0.2756968771149729,0.11343106283937877,4191.5448259874565,0.9438427810960455,0.01224681142366011,0.002444690048845954,Uznach,2022
1710,0.015680823277864905,0.025846244915755878,2476.1817512990283,0.2591969018923727,0.3792703532643987,0.09991445127033273,0.1889536847722921,0.009104994161340913,0.029077025530225363,0.36217278428571464,0.04791547458954189,0.0862769443079394,0.1584176006990159,0.0012645825224084602,0.0032307806144694848,0.0059435378553197625,0.008076951536173712,0.0670940401865634,0.03919011374886028,0.020960154291713867,0.021705845947524283,0.07239078594842926,0.09831592438174269,7907.7480692636045,0.9170445045932099,0.029115010485318036,0.0016153903072347424,Uzwil,2022
1711,0.02398219710759959,0.03157903788707925,4732.389548751135,0.39269038539438933,0.4046794167651371,0.21012773787718836,0.20420114295374323,0.019963312938436294,0.03465479718238308,0.026426277158403,0.03808140112715488,0.207173075032308,0.16790677914489774,0.018460697986080875,0.0033809558226715205,0.0028979002652568813,0.0025357168670036402,0.05988993881530888,0.04902385942873704,0.013308875292290863,0.02366669075870064,0.025079602132737955,0.040290202062491925,9317.090834251541,0.9148671639470625,0.011033754545782716,0.0016904779113357602,Val de Bagnes,2022
1712,0.0099743363783115,0.012153848626874117,4278.480142085991,0.3040390685376263,0.3687035764002485,0.1542017247538305,0.2281012049966668,0.011023972584165412,0.022523371632492392,0.09839859891002214,0.054225012378506146,0.09068180537998391,0.13372613803001096,0.00044828478104770787,0.0009349114328364705,0.003586278248381663,0.005609468597018823,0.09727779748735262,0.03178698871644,0.1391924245153133,0.032721900149276464,0.09117570842396504,0.10951357903962942,8922.899391434632,0.8617823549200366,0.014023671492547058,0.0028047342985094113,Val-de-Ruz,2022
1713,0.009316257837744719,0.011193229295186536,3216.230012859757,0.25577362427262773,0.3370405709995057,0.18186317533987287,0.2842551711800167,0.013974386756617076,0.0248738428781923,0.027948773513234153,0.03606707217337884,0.08751636150608674,0.12810029082269034,0.005222750606008402,0.00248738428781923,0.002399642170328185,0.0037310764317288452,0.06239069642853281,0.023630150734282686,0.24405772426455483,0.05099137790029421,0.10953660730439245,0.09762983329690478,7084.389585333471,0.8340465326353464,0.016167997870824995,0.00248738428781923,Val-de-Travers,2022
1714,0.015182114004165418,0.01663309453146245,1202.4220725835985,0.32121546099667125,0.3650535512951332,0.33733708389183514,0.3520064758681033,0.012564508141378277,0.019959713437754944,0.03402887621623284,0.03991942687550989,0.07263505029099938,0.08128866979560376,0.0,0.0,0.0,0.0,0.12373288397357068,0.025238584058003506,0.010470423451148564,0.01663309453146245,0.07283359903399837,0.0832673896069665,1910.142421012216,0.7140136891760711,0.013306475625169963,0.0,Vechigen,2022
1715,0.013021094736686528,0.0232346114787117,5807.487557404676,0.4677680777352217,0.4645731117251309,0.16945782883158636,0.14739232435054653,0.012762119013765455,0.02716288536275889,0.05490269757812006,0.06982707928077207,0.0677297154888265,0.12148233782962632,0.06353015566101951,0.0013775320086221832,0.0070727743695961475,0.0034438300215554577,0.035990041868569154,0.028489420706868194,0.04273120087425682,0.031166408123755963,0.06503429384235196,0.08185045911165172,24035.82966406815,0.9506299408256641,0.04041523952532343,0.004822223623146042,Vernier,2022
1716,0.021741708166645057,0.03769456533742146,2370.969195662185,0.43131937732233633,0.414440847085448,0.15949642756416776,0.15056801870397254,0.015829604628229105,0.032054402114985746,0.03693574413253458,0.030367328319460183,0.10095117611484351,0.12176797202759981,0.0007782803743576708,0.0017418846254057341,0.003957401157057276,0.0033741475910511313,0.07389784471801272,0.03928345464209891,0.03655884878424341,0.030367328319460183,0.1185335870375727,0.1383400512330964,5306.512826618669,0.963984299886527,0.015484738550328905,0.0016870737955255656,Versoix,2022
1717,0.05056009530941972,0.03429758308623579,5259.687714829572,0.4233712907823453,0.3768333411534623,0.15512449498345418,0.1588462089570467,0.028369090966167947,0.06319341240296428,0.013612155631860582,0.020942017388735246,0.14386682421271535,0.13922706010447616,0.0004333697448622175,0.0007605014245849786,0.0017953889430006155,0.002281504273754936,0.040612936089944957,0.03270156125715408,0.020525787356737487,0.03561492084023003,0.12172856597949172,0.1353018891113555,16152.488915038428,0.9696726961312989,0.024779587518040318,0.0032662120769058186,Vevey,2022
1718,0.021611850650403424,0.037291166224286416,1941.295583781948,0.3417890826132444,0.4209506086998317,0.12831520273267658,0.15293130002880986,0.02820996158815079,0.05096455273027017,0.011340716578152334,0.018829968105251112,0.059956580354989616,0.07545559673371116,0.0,0.0,0.0010753077135967058,0.0020604796268105514,0.22890797155817072,0.051410253969944274,0.02083373635395123,0.03322456217653324,0.15795958985666422,0.15688151170455145,3719.8654389084018,0.9705389270849831,0.016382100314164896,0.0020604796268105514,Veyrier,2022
1719,0.05222078100991167,0.03878123810519301,2321.684193419468,0.2135869389574754,0.37068292377049844,0.12743059715744304,0.14005855402432468,0.02980127067991929,0.049296034468864526,0.02437564674139703,0.04193615858142427,0.055342363059507876,0.09692603765093895,0.0,0.0,0.0007769473915417952,0.0034457744178450407,0.06639934304328426,0.042913189020728354,0.07800845384096099,0.039468764597156945,0.3520576581185586,0.17649132536302553,11583.795888856977,0.944734960874735,0.04149243456289155,0.008614436044612601,Villars-sur-Glâne,2022
1720,0.006275460854162337,0.014985546765413658,1334.6193043926564,0.30211414021427896,0.3852238362523076,0.3418761828617432,0.25267022814884454,0.004563971530299882,0.011988437412330927,0.1620209893256458,0.059942187061654634,0.08226474712396979,0.14154768106066606,0.0,0.0,0.02175814398640442,0.011836636523581523,0.02823957384373052,0.03296820288391005,0.013819064747124797,0.023561589861179972,0.03706772551264041,0.06527565403011089,3505.718625494734,0.9411027898488722,0.019571547465303055,0.002997109353082732,Villeneuve (VD),2022
1721,0.011071985356363471,0.016736371628160635,1761.3568470324158,0.39169176063062144,0.37532398751078294,0.14253613679607072,0.21642930913903233,0.04572147556634123,0.029473598376857174,0.09926207097154291,0.07281384267415512,0.07657281028236357,0.1353095991761641,0.006246950037498575,0.0035915705007689615,0.0,0.0,0.03271494205800034,0.03203169457143709,0.03112294952473896,0.03319556381587941,0.16305891877645876,0.08509446260676228,5334.769302312777,0.9153293266907034,0.027936447257971262,0.004541952991228682,Villmergen,2022
1722,0.01549963017668576,0.014453747602466862,1106.9793412795748,0.2721046265202089,0.3396630851555763,0.29459708202323287,0.2961815436071228,0.00861090565371431,0.01806718450308358,0.03893177918366394,0.029046893158178464,0.12638144224310974,0.15867158352482524,0.00387490754417144,0.0036134369006167156,0.0034443622614857244,0.007226873801233431,0.07089185955564067,0.032210167068787036,0.10074759614845744,0.03974780590678387,0.06491580868962932,0.061117678771325845,2322.6360622558914,0.830971260607836,0.02790951732884734,0.0,Vilters-Wangs,2022
1723,0.01718023254956962,0.02691488717522315,2377.866181765608,0.5872060459113466,0.393862013052629,0.10731145566946122,0.22292382750376366,0.01561191256579148,0.030279248072126043,0.02095845796503514,0.03532578941748039,0.046712560107714206,0.13510940947035846,0.007198584965024003,0.0037764729223459643,0.0017094650218005155,0.00714083381924886,0.0318654105794922,0.03700796986593183,0.0762060937572196,0.02691488717522315,0.08803978090754556,0.08074466152566945,14027.749583985536,0.9258482611197372,0.038690150314383276,0.0050465413453543405,Visp,2022
1724,0.006398462099078036,0.016882721938898695,4361.162474452964,0.42073399117143573,0.4382740961652207,0.2527920393536204,0.1822872796714439,0.03859494004686887,0.038633762341336794,0.04558267497342697,0.03712307149328458,0.09091698537538687,0.13506883905376524,0.0,0.0,0.003099872815158253,0.007337493199909705,0.019767315262534852,0.029225097927930443,0.0852603684174316,0.04532294461236379,0.03685335048505862,0.06984469359584615,13226.349093908515,0.9409002554048382,0.029749771795523107,0.005503119899932278,Volketswil,2022
1725,0.014317903720265833,0.01998678383913029,1540.5830542017627,0.30396527772669896,0.30769124435021356,0.3048997712886577,0.30265617246511206,0.018409710364595346,0.036664071552998355,0.08701408307925071,0.043299208691950974,0.08995045139200511,0.15630755546815162,0.0,0.0,0.017293917283457128,0.020771356606009452,0.06854637123122267,0.034425295342570286,0.009607731824142849,0.012982097878755906,0.08599478208970372,0.06521621380510736,3122.485155613348,0.8458266228129632,0.018118096507778927,0.0,Vétroz,2022
1726,0.008886246604363254,0.011318129553462054,2473.9070062539795,0.3523236116433597,0.3793192209664268,0.15978367324940385,0.23692103328378813,0.02427462487045572,0.045272518213848215,0.06701562135563571,0.043737078852311005,0.08602900297094086,0.11772406659357042,0.006935607105844491,0.0016168756504945792,0.004984967607325728,0.006467502601978317,0.12310702612873971,0.03557126431088074,0.015821853710207744,0.027486886058407847,0.1508377647537231,0.09456542391483197,4613.871505644296,0.8806536125383969,0.009701253902967475,0.0016168756504945792,Wald (ZH),2022
1727,0.01893569047590255,0.008605152520944927,1394.5133419532099,0.2930308896657032,0.37671584168031924,0.16244255195654866,0.25986658043964783,0.015658359431996338,0.02868384173648309,0.07692914838528833,0.046409628113475,0.12493424195737708,0.13343136265306615,0.0032773310439062108,0.005736768347296618,0.014930063644461627,0.005736768347296618,0.07756350137244698,0.04302576260472464,0.013109324175624843,0.014341920868241546,0.19918889789074415,0.07744637268850435,2746.1369875143923,0.8535190253124091,0.014341920868241546,0.0,Walenstadt,2022
1728,0.15118469261799125,0.04080328853281741,4531.985693582728,0.28369554396572844,0.42217682184830857,0.24407268004280291,0.16545555973162024,0.015664917974791435,0.03308573665655806,0.04870628643909146,0.030446408103604553,0.05551108448569599,0.11065668343420597,0.0026868648258918334,0.0008826153192989957,0.00036708371723933925,0.001768800712155108,0.03387991003620329,0.03538906204957174,0.11921486461083025,0.07699457240931973,0.045016071283733694,0.08234045120253985,21958.678170725063,0.9346563841489219,0.05210438606159334,0.007060922554391965,Wallisellen,2022
1729,0.009152756883454932,0.01435270049277366,1701.7769412130658,0.4219291147475813,0.40935794326637776,0.23600534316205568,0.22597050328983537,0.013208097076642196,0.017760257695109857,0.07470860913780986,0.06346307637886732,0.09983672352997557,0.12573298423120732,0.006373246277159135,0.004700968620656838,0.008165737416506039,0.004725470118729782,0.061608047345871636,0.03525726465492629,0.02566085754314945,0.0419997012849768,0.04335146687979431,0.056679129966538684,2824.3063608744574,0.8821517749852715,0.014102905861970516,0.0,Wangen (SZ),2022
1730,0.009543532306711858,0.0197333982984913,810.8081415061321,0.6124107721494978,0.3663220817008317,0.142829188249574,0.17104394335322032,0.02624471384345761,0.0394667965969826,0.02965311823871184,0.04933349574622825,0.05200303829359598,0.14994049046210742,0.0,0.0,0.0027267235162033877,0.00986669914924565,0.06543304388170558,0.05423673741273934,0.010074846228880985,0.03645601621307397,0.04908102329166098,0.10360034106707933,2933.924159329132,0.9424219087929187,0.025582180425741605,0.00986669914924565,Wangen bei Olten,2022
1731,0.006958859660102187,0.014788274583804821,1893.3919465265963,0.505093804631497,0.4595545862207868,0.18651656329303745,0.16177234845456007,0.01043828949015328,0.029576549167609642,0.07269626116061519,0.05974311429392774,0.06915573310373974,0.10961730964640873,0.0016647138371164978,0.0021217012420346767,0.0006704055545263224,0.0021370185433580665,0.029350376441746203,0.036518251931885515,0.051035517579469225,0.042902486086887286,0.06641947524799686,0.08126835982873674,6035.471621996075,0.9395920957539016,0.029744930720138993,0.0031990350131790974,Wangen-Brüttisellen,2022
1732,0.011743611600883724,0.020957480864765066,1336.0384380488795,0.31791242921096075,0.3632725917115691,0.19537099299652014,0.27843510291759305,0.00474945318739479,0.00998934284838656,0.05136803257272109,0.03693467538879879,0.0779348769876829,0.1437084402155319,0.0032028031638773793,0.005987851675647162,0.00462627123671177,0.008981777513470743,0.06298846222292179,0.038921035891706555,0.22775489165350252,0.02993925837823581,0.04234817516682313,0.0628724425942952,2810.0384380488795,0.8413219305953502,0.011975703351294324,0.002993925837823581,Wartau,2022
1733,0.017655549102002937,0.017663522117330167,2717.464822766343,0.3564718667033324,0.3077063534794683,0.2368508809332668,0.3583139246131432,0.022618750270070764,0.03583943160559172,0.10488445011090854,0.044158805293325415,0.07738766712527269,0.10707118128593805,0.006992296674060569,0.004415880529332542,0.008624189236225537,0.004498156651558938,0.04475069871398764,0.02502332299955107,0.016257089767190824,0.014719601764441806,0.10750656136368124,0.08058981966031889,5720.58107150811,0.7576824861117915,0.02502332299955107,0.0,Wattwil,2022
1734,0.06023387355690654,0.02671414911036445,3443.867877652379,0.4518401000675947,0.3835803366825156,0.1715501891682467,0.18691871806215135,0.014628226435248732,0.03368305757393778,0.026158710801856555,0.03949048129358223,0.102115344126256,0.1318704796235552,0.005248951838530427,0.0011614847439288891,0.011874677929790146,0.0069689084635733345,0.062471131717591645,0.05458978296465779,0.014800323216839894,0.030198603342151117,0.07907847114113874,0.10482399813958224,11621.367822852504,0.9204948719611559,0.032497593483624125,0.004645938975715557,Weinfelden,2022
1735,0.003874697950453128,0.011285568936358886,927.7478759656996,0.5586387942343386,0.4449689391069233,0.18205755845700605,0.1919437641213368,0.004598886053321229,0.013394862321886688,0.03585309317469953,0.06411256721060886,0.07199078699683688,0.11929708665162325,0.0,0.0,0.0029605637236900283,0.008623032407024098,0.049013168078703484,0.04790396143879743,0.044383572682833196,0.046732023363295856,0.04662887864811795,0.051738194442144586,2702.188078569324,0.9211927691689993,0.021867136165804355,0.005201900223051536,Weiningen (ZH),2022
1736,0.01612136726013468,0.02851313481172707,4161.99506928149,0.3682369855614951,0.41867194742511854,0.1778999084501181,0.17414523896813436,0.021214343192125673,0.041431520472845325,0.026488878922254266,0.019221550883242847,0.09940853915739953,0.11902285229295433,0.003539000017952999,0.0009610775441621424,0.006556274213193453,0.002103971729883452,0.05311188104748143,0.03802278755650314,0.09925107359621796,0.04747590108927797,0.12817174858162697,0.11043001722615091,9324.66793800346,0.9548295592434513,0.02690996741746809,0.0,Wettingen,2022
1737,0.004259873101955621,0.007992183451146051,1000.9780242034896,0.5296388721678552,0.49683482315210836,0.11796028314106817,0.12089855815921856,0.022896817923011462,0.039960917255730255,0.04153248258047833,0.02397462892488746,0.14928128677894212,0.12422729845722051,0.0,0.0,0.01437707171910022,0.011988275176719076,0.019168404827929118,0.03596290410160654,0.0415337627440673,0.059941375883595376,0.059351145015592355,0.07821903543776776,1877.9902143862837,0.9680312661954157,0.015984366902292102,0.0,Wettswil am Albis,2022
1738,0.01986514698345502,0.015292295490144088,6091.371885851482,0.3608531168925491,0.4017520044926592,0.1392717167392024,0.14577946144533485,0.025725891845924553,0.05057886716738576,0.09896607221534906,0.06011128061031076,0.08620451616927412,0.1393379939945837,0.0064446134487378265,0.001313333047122228,0.0005225362255733373,0.001313333047122228,0.06933654201012165,0.033833484766873465,0.044244787390162736,0.03940956822295459,0.14856506007965017,0.11127837771550905,17223.68624323609,0.9583177273922817,0.021669995277516764,0.004596665664927798,Wetzikon (ZH),2022
1739,0.027462209205106045,0.0315381575104515,2374.1011797829146,0.4602849047240037,0.39627260166938416,0.19166414651385635,0.17537052652297824,0.007837818430108546,0.020298560361122257,0.10326274927884496,0.08136544027825864,0.09870651392086967,0.1511377690295081,0.000650565050470886,0.001684848158142003,0.006343009242091139,0.006739392632568012,0.025342117871569855,0.03289229039742692,0.03505909260109825,0.03663824947432542,0.04338687316198066,0.06606216396583471,6148.501209993922,0.9630915145241941,0.02695757053027205,0.0015748803031858938,Widnau,2022
1740,0.017373634495724207,0.021920050669173734,1459.850640080944,0.4074471171271205,0.37470356338117067,0.24331853731206557,0.24947536059249228,0.02091225022491142,0.030786311408077523,0.028206330303652057,0.03740081127108112,0.08840862410322334,0.11676398355348779,0.0,0.0,0.005616011083945221,0.003642428841745958,0.08080384963597247,0.03978610622492635,0.03620266728369253,0.03785801679275469,0.07171097842969276,0.0876633672650899,2244.780734255588,0.8711391657999799,0.004734183901424297,0.0,Wiesendangen,2022
1741,0.02791767490043178,0.03472441870156558,5744.1814016848,0.3230998236754183,0.38477837880765675,0.15563531565508407,0.20010190394972116,0.021945375997831088,0.036911099738640325,0.09754753451637597,0.03690368494708373,0.10996094534249051,0.12168621227865477,0.005640088676158175,0.0015386501355556463,0.00067868089667647,0.002089070515161714,0.05213587165808639,0.04314505438358054,0.043569770037271485,0.03714027770022152,0.16186891864417585,0.10098124884215814,17681.358144548525,0.9293012510042732,0.03233292460149929,0.0034817841919361895,Wil (SG),2022
1742,0.01920124578980565,0.019459581967183975,2846.0062087090564,0.3829729720298605,0.29037126659742185,0.27364948264726907,0.39975529939552096,0.010716408879146688,0.021082174668626566,0.06268857559028189,0.03986927533812249,0.09659056536404215,0.11876291729992966,0.0022861672275512938,0.001405478311241771,0.0,0.0,0.06425120530742023,0.0332639224272872,0.002197877034892903,0.003999320543524492,0.0854455001297296,0.07203076345114076,6998.613140447101,0.6865141157953892,0.035136957781044274,0.001405478311241771,Willisau,2022
1743,0.007383344070888363,0.02029116375883269,1371.9184730165714,0.4132277644174398,0.4138578848942375,0.05293667214954815,0.12507514496638691,0.010626796391688627,0.034953240743013717,0.009271587812086935,0.023999064230629034,0.10040617870397496,0.13854854160963276,0.001347031012664165,0.003629802657470738,0.019581409094055157,0.014578125736600108,0.07477360693809203,0.03054185738238066,0.030199073836557084,0.05416820437352665,0.28024653557300483,0.14035696964728894,5923.98634045275,0.964407669725245,0.019039289405172,0.008746875441960065,Windisch,2022
1744,0.01013862868321713,0.015237023528397259,952.5350325549622,0.46974932398162017,0.4382650290155064,0.18721166958197646,0.18896942773557657,0.023442282138202722,0.03418083226186655,0.032133346271533275,0.03359456493076917,0.10198844686182301,0.1175809772576921,0.0,0.0,0.002794204023611589,0.004199320616346146,0.043310162365979635,0.046192526779807605,0.03353044828333907,0.05039184739615375,0.09570148780869693,0.07138845047788447,1431.5346933148728,0.8992163052076925,0.012597961849038438,0.0,Winkel,2022
1745,0.0628394805467169,0.020727352622148594,24721.333393808643,0.37892796014087393,0.42051410035972664,0.13691105310325477,0.1435026149754036,0.030928878227678373,0.05959202067791187,0.05058403106394475,0.029576252289451606,0.08767070831717333,0.11830254912019428,0.002082855118687169,0.00048541071020891417,0.003898529149777776,0.002457806513671318,0.04603132284707349,0.031197484242772574,0.06084496880231959,0.047165740675299495,0.13928021268249988,0.12647866781321118,85939.7268653157,0.953648756188398,0.032442498287370385,0.004530499961949866,Winterthur,2022
1746,0.019762888052972397,0.027377665129789543,1655.4830686570194,0.2767556447821183,0.39131135668372513,0.14379210388179425,0.23115952950897023,0.025273708040846426,0.024162131741068953,0.08690052748697166,0.04713145118130338,0.09908661613436424,0.10960617834522171,0.0,0.0,0.006561443433681284,0.00966485269642758,0.12246818663317079,0.03660997727983646,0.1602402516830808,0.04237518810254655,0.05915862987099982,0.08060166933111064,4114.9482233441595,0.8980440811183605,0.016913492218748265,0.0026802408920654336,Wittenbach,2022
1747,0.028826773792192843,0.02922802378294211,3644.491260487736,0.41036674515373633,0.3901837207165515,0.16187917218718534,0.16177841566838896,0.020758918390534033,0.031968488859977204,0.07787980151666223,0.04060923443679583,0.10603758062203299,0.1556737135526311,0.003864264960750416,0.0010975468766701575,0.007330133198790659,0.0032910092660629188,0.0480556027170244,0.04829206257348693,0.038593987440151335,0.038553770119998144,0.09640702002093955,0.09932401414649525,10092.475644430564,0.9484157239674407,0.029633765670094254,0.0010975468766701575,Wohlen (AG),2022
1748,0.007223290048942588,0.010866335659859973,1840.5468619821493,0.3968695316669277,0.3882963919453131,0.2281713411670232,0.2492873408317498,0.043276453388031065,0.06346809786154467,0.013821047891025243,0.021798381390627338,0.11355359466924243,0.1114506276718604,0.0,0.0,0.0013758647712271597,0.0021732671319719945,0.06535357663329008,0.02390593845169194,0.01311532312276398,0.019629865078334117,0.11723997664152645,0.10912375397704686,2907.2624604177668,0.8223851224388813,0.008693068527887978,0.0,Wohlen bei Bern,2022
1749,0.08010468715110501,0.0984786934242767,3423.776483321505,0.4239890140760061,0.4073974360024151,0.1617992192890538,0.14806136505564207,0.028394478295320637,0.03041873742877677,0.029951547129450917,0.03308790309563719,0.07442680999469012,0.08454673435588873,0.0008152447405365559,0.0011683005650297252,0.0,0.0,0.05449950502256611,0.06592986799503707,0.08795120500503847,0.08291184174321768,0.058068289296232395,0.04799912033407905,6133.1275767682155,0.9623331983988417,0.012140610886607476,0.0,Wollerau,2022
1750,0.018855012967737343,0.016924743006708244,2363.4036856066714,0.37416966701009663,0.37091857727490374,0.22901964266591554,0.25102494690596516,0.017518920450994895,0.030304799349154667,0.0666210458193386,0.04231185751677061,0.10369235844419585,0.121590815512771,0.0008380005763438819,0.0016924743006708244,0.0033520023053755276,0.006769897202683298,0.06245215015579542,0.0245835067150405,0.027863157238066913,0.03469499219840418,0.09561804236613934,0.09918339001692777,4773.26640687006,0.8629470480668455,0.01523226870603742,0.0,Worb,2022
1751,0.02179151474675276,0.021536338470655128,6226.975924622826,0.39886996197091973,0.39816179528222967,0.22233057923996655,0.23037524679398616,0.026315290221572547,0.0442368944112992,0.030411902989089804,0.02799233188989321,0.10452561295278262,0.10880626530859258,0.003643466313650327,0.0006423663827224904,0.0026356990354066195,0.0019270991481674714,0.06605187641362097,0.03293386558261094,0.03813007256090477,0.038875224810500084,0.0852940235553334,0.09451257191934302,12899.803635871001,0.9001372505304627,0.013455930526814668,0.0019075657048093107,Wädenswil,2022
1752,0.01636393071176797,0.02042166911267735,1371.0926293785742,0.36281670461161114,0.3715172216999616,0.18819037877718417,0.24397593050458796,0.021311165578116423,0.0408433382253547,0.14707914410401035,0.06980050571177857,0.11658274328321762,0.13966346397500887,0.0,0.0,0.010275026260877562,0.0058347626036221,0.05518069658619431,0.017504287810866298,0.036913983233523094,0.026256431716299447,0.045286226853497404,0.0641823886398431,2627.7305103154067,0.8406281272479325,0.01458690650905525,0.0,Wängi,2022
1753,0.02531136684319935,0.01618785390266312,1235.4942242658694,0.2681208554882028,0.29646591361485264,0.21254410255942294,0.2793855886166207,0.005824024243066707,0.013595328836675169,0.06239465929769625,0.07120593751198422,0.10854607839680372,0.16775598005163825,0.0,0.0,0.0027738484211725315,0.006475141561065248,0.04056753315964828,0.03237570780532624,0.18966188579767185,0.025900566244260993,0.08425564579311565,0.09065198185491348,2884.0797279825138,0.8543093148760319,0.01618785390266312,0.003237570780532624,Wünnewil-Flamatt,2022
1754,0.0028228326915117692,0.010777586136684192,1113.4218597571694,0.39968035284925646,0.4386779718803687,0.13364264894149278,0.20218881359888285,0.00874594179982662,0.03339203962654163,0.052692876908219693,0.057480459395649025,0.0531776331284395,0.1275893060521234,0.0,0.0,0.022670264827149837,0.008417659321940373,0.028463562972743675,0.017962643561140322,0.27122717444275585,0.02514770098559645,0.026876711438603675,0.07836581944107321,4251.048967968907,0.9137793109065266,0.028740229697824513,0.007185057424456128,Würenlingen,2022
1755,0.01770467814087579,0.02011018880918972,1392.2981181654616,0.306612162716423,0.4019242430471298,0.22320237855095526,0.1951776325896204,0.01634276353266925,0.03447492847166421,0.025876377555924302,0.04309421898742347,0.072036450141864,0.12394907092030676,0.0027238292164130846,0.002872947932494898,0.0,0.0,0.017834989546508608,0.029003923470710534,0.2301633570210964,0.0517126160666336,0.08750301357727033,0.09768022970482654,2937.0417028329407,0.9341045776543753,0.008618843797484694,0.002872947932494898,Würenlos,2022
1756,0.016953573410589538,0.02415786553057731,6457.524146847589,0.4248153248678457,0.3677080850551329,0.12669165140561886,0.160751420624642,0.015388628172688965,0.0278744602275892,0.03830750463080057,0.05164355748893783,0.11160330710005396,0.1448091033848213,0.0057816032400215605,0.0012388648990039645,0.003477656084223495,0.00557489204551784,0.04773049858282423,0.0409309772874747,0.04984262540170956,0.044224340505657905,0.15940762710362355,0.131086432950645,23003.99983854721,0.950282463427454,0.03820586162688842,0.0037165946970118937,Yverdon-les-Bains,2022
1757,0.0,0.0,1271.7994710475884,0.3764860432208754,0.39939442102663053,0.16017012073957046,0.21089842065211853,0.029820557269868958,0.05024674381044197,0.09372708899163615,0.04241471838939213,0.10581595959402869,0.13155068501705994,0.0018378317108229424,0.0031451499163662783,0.0018378317108229424,0.0031451499163662783,0.12469638711690893,0.02783373056785676,0.018378317108229424,0.031451499163662786,0.087229862537236,0.0999194815401046,2176.4778442139755,0.9119588323524468,0.009435449749098835,0.0,Zell (ZH),2022
1758,0.007403970593329616,0.015772528068963686,2661.9573931033224,0.2509519807458424,0.29977940370776857,0.21758286350329076,0.21937676272174225,0.007344936021829533,0.022539804790057787,0.02472795127349276,0.01803184383204623,0.42600628926611295,0.3057900183184506,0.005875948817463627,0.004507960958011557,0.0012241560036382556,0.003005307305341038,0.02913491288659048,0.05409553149613868,0.009426001228014567,0.01803184383204623,0.020320989660395042,0.039068994969433495,8168.893482758307,0.9504124294618729,0.028550419400739862,0.001502653652670519,Zermatt,2022
